Date,Store,Item,Price_Value,Price_Text,Valid_From,Valid_Until,price_basis,unit_price,unit_type,ai_normalized_name,ai_category,ai_sub_category
2026-04-16 00:00:00,Real Canadian Superstore,"DARE BEAR PAWS COOKIES, 337-490 G OR WAGON WHEELS, 630 G",5.29,,2026-04-16,2026-04-23,each,10.8,$/kg,Bear Paws Cookies,Snacks,
2026-04-16 00:00:00,Real Canadian Superstore,"GOLDEN HAPPINESS BUNS, 100 G",1.0,,2026-04-16,2026-04-23,each,10.0,$/kg,Buns,Bakery,
2026-04-16 00:00:00,Real Canadian Superstore,"NO NAME® PICKLES, 1 L",3.5,,2026-04-16,2026-04-23,each,3.5,$/L,Pickles,Pantry,
2026-04-16 00:00:00,Real Canadian Superstore,EVERYDAY ESSENTIALS™ COOKWARE & COOKWARE SETS,10.0,,2026-04-16,2026-04-23,each,,,Cookware,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,LIFE AT HOME™ FAUX PLANTS AND FASHION STORAGE,3.5,,2026-04-16,2026-04-23,each,,,Faux Plants,Other,
2026-04-16 00:00:00,Real Canadian Superstore,"TRESEMMÉ SHAMPOO OR CONDITIONER, 1.15 L",10.0,,2026-04-16,2026-04-23,each,8.7,$/L,Shampoo,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,"CELSIUS ENERGY DRINK, 355 ML",2.79,,2026-04-16,2026-04-23,each,7.86,$/L,Energy Drink,Beverages,
2026-04-16 00:00:00,Real Canadian Superstore,"HARVEST DINNER, BREAKFAST OR GROUND SAUSAGES, 250-500 G",6.99,,2026-04-16,2026-04-23,each,13.98,$/kg,Sausages,Pork,
2026-04-16 00:00:00,Real Canadian Superstore,"LIBERTÉ® KÉFIR, 1 L",5.5,,2026-04-16,2026-04-23,each,5.5,$/L,Kefir,Dairy & Eggs,
2026-04-16 00:00:00,Real Canadian Superstore,"ADVIL, 40-150'S, VOLTAREN, 100-150 G, ROBAX 18'S",11.62,,2026-04-16,2026-04-23,each,77.47,$/kg,Advil,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,"THERABREATH ORAL RINSE, 473 ML",9.0,,2026-04-16,2026-04-23,each,19.03,$/L,Oral Rinse,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,"TEMPTATIONS CREAMY PURRRR-ÉE CAT TREATS, 48 G OR LICKABLE SPOONS CAT TREATS, 40 G",2.99,,2026-04-16,2026-04-23,each,62.29,$/kg,Cat Treats,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,MASTRO SALAMI OR SALAMI WITH PROSCIUTTO,3.5,,2026-04-16,2026-04-23,each,,,Salami,Deli (Prepared),
2026-04-16 00:00:00,Real Canadian Superstore,"NO NAME® ALL PURPOSE SOIL, 50 L",11.0,,2026-04-16,2026-04-23,each,0.22,$/L,All Purpose Soil,Other,
2026-04-16 00:00:00,Real Canadian Superstore,"BONELESS BLADE ROAST OR STEAK, 26.43/KG",11.99,,2026-04-16,2026-04-23,each,,,Blade Roast,Beef,
2026-04-16 00:00:00,Real Canadian Superstore,"ARMSTRONG CHEESE BARS, 600 G OR SHREDS, 500 G",7.97,,2026-04-16,2026-04-23,each,13.28,$/kg,Cheese Bars,Dairy & Eggs,
2026-04-16 00:00:00,Real Canadian Superstore,"FARMER'S MARKET™ BUTTER CROISSANTS OR BUNS, 260-336 G",5.0,,2026-04-16,2026-04-23,each,14.88,$/kg,Butter Croissants,Bakery,
2026-04-16 00:00:00,Real Canadian Superstore,"PC® VINAIGRETTE, 350 ML",4.0,,2026-04-16,2026-04-23,each,11.43,$/L,Vinaigrette,Pantry,
2026-04-16 00:00:00,Real Canadian Superstore,LEGO MINECRAFT,11.9,,2026-04-16,2026-04-23,each,,,LEGO MINECRAFT,Other,
2026-04-16 00:00:00,Real Canadian Superstore,EVERYDAY ESSENTIALS™ FOOD STORAGE CONTAINERS,3.0,,2026-04-16,2026-04-23,each,,,Food Storage Containers,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,FOODSAVER OR CROCK POT APPLIANCES,22.0,,2026-04-16,2026-04-23,each,,,Foodsaver Appliances,Other,
2026-04-16 00:00:00,Real Canadian Superstore,EVERYDAY ESSENTIALS™ APPLIANCES,18.0,,2026-04-16,2026-04-23,each,,,Appliances,Other,
2026-04-16 00:00:00,Real Canadian Superstore,"DELI WORLD LIGHT RYE BREAD, 500 G",2.5,,2026-04-16,2026-04-23,each,5.0,$/kg,Rye Bread (Light),Bakery,
2026-04-16 00:00:00,Real Canadian Superstore,EVERYDAY ESSENTIALS™ BEACH TOWELS,12.0,,2026-04-16,2026-04-23,each,,,Beach Towels,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,LIFE AT HOME™ 8 HOUR TEALIGHT,8.0,,2026-04-16,2026-04-23,each,,,8 Hour Tealight,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,PRO PLAYER SEAMLESS BIKE SHORT,12.99,,2026-04-16,2026-04-23,each,,,Seamless Bike Short,Other,
2026-04-16 00:00:00,Real Canadian Superstore,PRO PLAYER SEAMLESS SPORTS BRA,12.99,,2026-04-16,2026-04-23,each,,,Seamless Sports Bra,Other,
2026-04-16 00:00:00,Real Canadian Superstore,MEN'S LEVI STRAUSS SIGNATURE™ GOLD ATHLETIC JEAN,31.99,,2026-04-16,2026-04-23,each,,,Athletic Jean,Other,
2026-04-16 00:00:00,Real Canadian Superstore,TODDLER GIRLS' BLUEBERI BOULEVARD EYELET DRESS,23.99,,2026-04-16,2026-04-23,each,,,Eyelet Dress,Other,
2026-04-16 00:00:00,Real Canadian Superstore,PRO PLAYER SEAMLESS CUTOUT SPORTS BRA,12.99,,2026-04-16,2026-04-23,each,,,Seamless Cutout Sports Bra,Other,
2026-04-16 00:00:00,Real Canadian Superstore,PHILIPS AND DR.BROWN'S FEEDING AND NURSING ACCESSORIES,3.99,,2026-04-16,2026-04-23,each,,,Feeding and Nursing Accessories,Baby,
2026-04-16 00:00:00,Real Canadian Superstore,"PAMPERS FRAGRANCE FREE 1X BABY WIPES, 72'S OR PAMPERS SENSITIVE, 56'S",2.0,,2026-04-16,2026-04-23,each,0.03,$/each,Baby Wipes,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,PAMPERS 12X BABY WIPES 1008' S OR WATERWIPES 360' S,26.0,,2026-04-16,2026-04-23,each,,,Baby Wipes,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,"CAPRICARE GOAT MILK INFANT FORMULA, 800 G",42.0,,2026-04-16,2026-04-23,each,52.5,$/kg,Goat Milk Infant Formula,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,"PAMPERS ECONO PACK DIAPERS, 58-200'S",35.0,,2026-04-16,2026-04-23,each,0.17,$/each,Econo Pack Diapers,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,"CASCADE PLATINUM, 67 CT PLATINUM PLUS, 51 CT OR COMPLETE, 80 CT",19.97,,2026-04-16,2026-04-23,each,0.3,$/each,Dishwasher Detergent,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,"MONTELLIER CARBONATED WATER, 1 L",5.0,,2026-04-16,2026-04-23,each,5.0,$/L,Carbonated Water,Beverages,
2026-04-16 00:00:00,Real Canadian Superstore,"NESTLÉ KITKAT OR AERO CHOCOLATE TABLET, 95-105 G",2.97,,2026-04-16,2026-04-23,each,28.29,$/kg,Chocolate Tablet,Snacks,
2026-04-16 00:00:00,Real Canadian Superstore,"SOFTSOAP® LIQUID HAND SOAP PUMP, 221 mL",2.0,,2026-04-16,2026-04-23,each,9.05,$/L,Liquid Hand Soap,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,"SOFTSOAP® MOISTURIZING BODY WASH, 591 ML",5.0,,2026-04-16,2026-04-23,each,8.46,$/L,Moisturizing Body Wash,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,"CHICKEN GIZZARDS, HEARTS OR LIVERS",5.99,,2026-04-16,2026-04-23,each,,,Chicken Gizzards,Poultry,
2026-04-16 00:00:00,Real Canadian Superstore,"S & W SPAGHETTI SAUCE, 1 L",4.49,,2026-04-16,2026-04-23,each,4.49,$/L,Spaghetti Sauce,Pantry,
2026-04-16 00:00:00,Real Canadian Superstore,"MOGU MOGU DRINKS, 6X320 ML",8.99,,2026-04-16,2026-04-23,each,4.68,$/L,Drinks,Beverages,
2026-04-16 00:00:00,Real Canadian Superstore,"CHACHA SUNFLOWER SEEDS, 260 G",2.49,,2026-04-16,2026-04-23,each,9.58,$/kg,Sunflower Seeds,Snacks,
2026-04-16 00:00:00,Real Canadian Superstore,"QUALITY BASMATI RICE, 8 LB",9.99,,2026-04-16,2026-04-23,each,2.75,$/kg,Basmati Rice,Pantry,
2026-04-16 00:00:00,Real Canadian Superstore,"VEEBA VEGINNAISE, 300 G, PASTA & PIZZA SAUCE, 400 G, SANDWICH SPREAD, 300 G OR CHUTNEY, 320 G",4.49,,2026-04-16,2026-04-23,each,14.97,$/kg,Veginaisse,Pantry,
2026-04-16 00:00:00,Real Canadian Superstore,"GUM FLOSSERS, PICKS OR TOOTHBRUSHES",2.5,,2026-04-16,2026-04-23,each,,,Flossers,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,"GILLETTE CARTRIDGES, 5-15'S",31.49,,2026-04-16,2026-04-23,each,2.1,$/each,Cartridges,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,"NATURE'S BOUNTY KIDS VITAMINS OR SUPPLEMENTS, 60-175'S",8.62,,2026-04-16,2026-04-23,each,0.05,$/each,Kids Vitamins,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,"MASECA INSTANT CORN FLOUR, GLUTEN-FREE, 1.8 KG",8.99,,2026-04-16,2026-04-23,each,4.99,$/kg,Instant Corn Flour,Pantry,
2026-04-16 00:00:00,Real Canadian Superstore,"PC® CHOPPED SALAD, 282-396 G",4.5,,2026-04-16,2026-04-23,each,11.36,$/kg,Chopped Salad,Produce,
2026-04-16 00:00:00,Real Canadian Superstore,"PAMPERS SUPER BIG PACK DIAPERS, 32-120'S",29.0,,2026-04-16,2026-04-23,each,0.24,$/each,Diapers,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,"FARMER'S MARKET™ TARTS, 510 G",6.0,,2026-04-16,2026-04-23,each,11.76,$/kg,Tarts,Bakery,
2026-04-16 00:00:00,Real Canadian Superstore,"VH SAUCES, THAI & INDIAN, DIPPING OR STIR-FRY SAUCES, 341-380 ML",3.38,,2026-04-16,2026-04-23,each,8.89,$/L,Sauces,Pantry,
2026-04-16 00:00:00,Real Canadian Superstore,"LA BAGUETTERIE SLICED MICHE, 600/800 G",4.75,,2026-04-16,2026-04-23,each,5.94,$/kg,Sliced Miche,Bakery,
2026-04-16 00:00:00,Real Canadian Superstore,"ROGERS SUGAR, 1 KG",2.77,,2026-04-16,2026-04-23,each,2.77,$/kg,Sugar,Pantry,
2026-04-16 00:00:00,Real Canadian Superstore,"CAMPBELL'S CONDENSED SOUP AND COOKING BROTH, 284 ML",1.67,,2026-04-16,2026-04-23,each,5.88,$/L,Condensed Soup,Pantry,
2026-04-16 00:00:00,Real Canadian Superstore,"ALPO DOG FOOD, 16 KG",35.0,,2026-04-16,2026-04-23,each,2.19,$/kg,Dog Food,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,THINK SUNCARE PRODUCTS,12.24,,2026-04-16,2026-04-23,each,,,Suncare Products,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,"L' ORÉAL PARIS TRUE MATCH CONCEALER, VOLUMINOUS PANORAMA MASCARA OR INFALLIBLE 3-SECOND SETTING SPRAY",13.99,,2026-04-16,2026-04-23,each,,,Concealer,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,"L' ORÉAL PARIS TRUE MATCH LUMI GLOTION, FOUNDATION, INFALLIBLE SKIN INK OR BIG DEAL MASCARA",15.99,,2026-04-16,2026-04-23,each,,,Lumi Glotion,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,GOLD BOND HAND CREAM OR BODY LOTION,5.59,,2026-04-16,2026-04-23,each,,,Hand Cream,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,LEGO DC OR MARVEL PLAYSETS,20.0,,2026-04-16,2026-04-23,each,,,Playsets,Other,
2026-04-16 00:00:00,Real Canadian Superstore,JAMIESON VITAMINS OR SUPPLEMENTS,3.9,,2026-04-16,2026-04-23,each,,,Vitamins or Supplements,Health/Pharmacy,
2026-04-16 00:00:00,Real Canadian Superstore,"SIMILAC 360 TOTAL CARE INFANT FORMULA LARGE TUBS, 859 G",60.0,,2026-04-16,2026-04-23,each,69.85,$/kg,Infant Formula,Baby,
2026-04-16 00:00:00,Real Canadian Superstore,"PORK SIRLOIN, CENTER AND RIB END COMBO CHOPS",2.99,,2026-04-16,2026-04-23,each,,,Pork Sirloin Chops,Pork,
2026-04-16 00:00:00,Real Canadian Superstore,"PC® ORANGE JUICE, 2.5 L",6.98,,2026-04-16,2026-04-23,each,2.79,$/L,Orange Juice,Beverages,
2026-04-16 00:00:00,Real Canadian Superstore,"NESTLÉ CERELAC BABY CEREAL, 400 G",9.0,,2026-04-16,2026-04-23,each,22.5,$/kg,Baby Cereal,Baby,
2026-04-16 00:00:00,Real Canadian Superstore,"CHARMIN BATHROOM TISSUE, 12=48",13.99,,2026-04-16,2026-04-23,each,,,Bathroom Tissue,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,KID BOYS' LEVI STRAUSS SIGNATURE™ GOLD SHORT,15.99,,2026-04-16,2026-04-23,each,,,Boys' Short,Other,
2026-04-16 00:00:00,Real Canadian Superstore,"KANDOO FLUSHABLE WIPES 144' S, BOOGIE WIPES 90' S OR WATERFUL 3X BABY WIPES",8.0,,2026-04-16,2026-04-23,each,,,Flushable Wipes,Baby,
2026-04-16 00:00:00,Real Canadian Superstore,HAWAIIAN TROPICAL SUNCARE PRODUCTS,13.0,,2026-04-16,2026-04-23,each,,,Suncare Products,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,"NO NAME® NATURALLY IMPERFECT™ APPLES, 6 LB",7.0,,2026-04-16,2026-04-23,each,2.57,$/kg,Apples,Produce,
2026-04-16 00:00:00,Real Canadian Superstore,KRAFT SALAD DRESSING 425 ML OR HEINZ MAYONNAISE DIPPING SAUCE 340 ML,2.97,,2026-04-16,2026-04-23,each,6.99,$/L,Salad Dressing,Pantry,
2026-04-16 00:00:00,Real Canadian Superstore,"UNICO PASTA, 700-900 G OR SAUCE, 680 ML OR PRIMO SAUCE, 680 ML",1.99,,2026-04-16,2026-04-23,each,2.21,$/kg,Pasta,Pantry,
2026-04-16 00:00:00,Real Canadian Superstore,"PC® PACIFIC WHITE SHRIMP, 31-40/LB 400 G OR MARINA DEL REY WILD ARGENTINIAN SHRIMP, 300 G",16.0,,2026-04-16,2026-04-23,each,40.0,$/kg,Shrimp,Seafood,
2026-04-16 00:00:00,Real Canadian Superstore,COLGATE® MEGA PREMIUM TOOTHPASTE 70-133 ML OR TOOTHBRUSHES,6.0,,2026-04-16,2026-04-23,each,45.11,$/L,Toothpaste,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,"FINISH DISHWASHER TABS, 60-105' S",19.77,,2026-04-16,2026-04-23,each,,,Dishwasher Tabs,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,BEEF STIR FRY,10.99,,2026-04-16,2026-04-23,each,,,Beef Stir Fry,Beef,
2026-04-16 00:00:00,Real Canadian Superstore,"GRADE A, DUCK",3.88,,2026-04-16,2026-04-23,each,,,Duck,Poultry,
2026-04-16 00:00:00,Real Canadian Superstore,"NONG SHIM CUP NOODLES, 75 G",1.0,,2026-04-16,2026-04-23,each,13.33,$/kg,Cup Noodles,Pantry,
2026-04-16 00:00:00,Real Canadian Superstore,LIFE BRAND® INSECT REPELLENT,6.0,,2026-04-16,2026-04-23,each,,,Insect Repellent,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,"MAYBELLINE SKY HIGH MASCARA, SUPERSTAY VINLY INK LIP, LIFTER STIX FOUNDATION OR JELLY PRIMER",10.39,,2026-04-16,2026-04-23,each,,,Mascara,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,"CATIT CAT TOYS OR CATNIP, 1'S",3.39,,2026-04-16,2026-04-23,each,3.39,$/each,Cat Toys,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,"PUREX, 4.08-4.43 L OR SNUGGLE LIQUID, 2.77 L OR SHEETS, 200'S",9.26,,2026-04-16,2026-04-23,each,2.09,$/L,Laundry Detergent,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,"HOSTESS SNACK CAKES, 202-231 G",2.98,,2026-04-16,2026-04-23,each,12.9,$/kg,Snack Cakes,Snacks,
2026-04-16 00:00:00,Real Canadian Superstore,"FARMER'S MARKET™ GRAPE TOMATOES, 907 G",5.99,,2026-04-16,2026-04-23,each,6.6,$/kg,Grape Tomatoes,Produce,
2026-04-16 00:00:00,Real Canadian Superstore,"BREYERS CREAMERY STYLE ICE CREAM, 1.4 L",3.98,,2026-04-16,2026-04-23,each,2.84,$/L,Ice Cream,Frozen,
2026-04-16 00:00:00,Real Canadian Superstore,"NO NAME® CANOLA OIL, 3 L",7.99,,2026-04-16,2026-04-23,each,2.66,$/L,Canola Oil,Pantry,
2026-04-16 00:00:00,Real Canadian Superstore,"PC® DIPS OR HUMMUS, 200-227 G OR NAAN CRISPS, 170 G",3.5,,2026-04-16,2026-04-23,each,15.42,$/kg,Dips,Other,
2026-04-16 00:00:00,Real Canadian Superstore,MAPLE LEAF NATURAL SELECTIONS OR PC® FREE FROM® CLUB SIZE DELI MEAT 375/400 G OR FREYBE LYONER SAUSAGE 1 KG,13.0,,2026-04-16,2026-04-23,each,13.0,$/kg,Deli Meat,Other,
2026-04-16 00:00:00,Real Canadian Superstore,LIFE AT HOME™ CUSHIONS AND THROWS,15.0,,2026-04-16,2026-04-23,each,,,Cushions and Throws,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,"Q-TIPS COTTON SWABS, 500' S",4.0,,2026-04-16,2026-04-23,each,,,Cotton Swabs,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,AFTER BITE,6.59,,2026-04-16,2026-04-23,each,,,After Bite,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,"ALFA PUFF PASTRY, 850 G",5.99,,2026-04-16,2026-04-23,each,7.05,$/kg,Puff Pastry,Frozen,
2026-04-16 00:00:00,Real Canadian Superstore,CUISINART APPLIANCES,30.0,,2026-04-16,2026-04-23,each,,,Appliances,Other,
2026-04-16 00:00:00,Real Canadian Superstore,"ESS POP UP GAZEBO, 10' X10'",59.0,,2026-04-16,2026-04-23,each,,,Pop Up Gazebo,Seasonal,
2026-04-16 00:00:00,Real Canadian Superstore,"MILK 2 GO MILK, 6X200 ML",5.0,,2026-04-16,2026-04-23,each,4.17,$/L,Milk,Dairy & Eggs,
2026-04-16 00:00:00,Real Canadian Superstore,KNORR TAMARIND SOUP BASE 40 G,1.5,,2026-04-16,2026-04-23,each,37.5,$/kg,Tamarind Soup Base,Pantry,
2026-04-16 00:00:00,Real Canadian Superstore,"BLACK DIAMOND PROCESSED CHEESE SLICES, 410 G",3.33,,2026-04-16,2026-04-23,each,8.12,$/kg,Processed Cheese Slices,Dairy & Eggs,
2026-04-16 00:00:00,Real Canadian Superstore,"AXE, OLD SPICE, METHOD OR DOVE MENS HAIR CARE",5.19,,2026-04-16,2026-04-23,each,,,Mens Hair Care,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,"HUGGIES, 16X BABY WIPES, 960-1152'S",23.0,,2026-04-16,2026-04-23,each,0.02,$/each,Baby Wipes,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,"HUGGIES ECONO PACK DIAPERS, 60-200'S",35.0,,2026-04-16,2026-04-23,each,0.17,$/each,Diapers,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,KID GIRLS' LEVI STRAUSS SIGNATURE™ GOLD SHORT,19.99,,2026-04-16,2026-04-23,each,,,Girls' Short,Other,
2026-04-16 00:00:00,Real Canadian Superstore,"LECLERC CÉLÉBRATION COOKIES, 200-350 G",2.99,,2026-04-16,2026-04-23,each,8.54,$/kg,Cookies,Snacks,
2026-04-16 00:00:00,Real Canadian Superstore,"IÖGO NANO DRINKABLES, 6X93 ML OR SIGGI'S SKYR, 4X100 G YOGURT",3.33,,2026-04-16,2026-04-23,each,5.97,$/L,Drinkables,Dairy & Eggs,
2026-04-16 00:00:00,Real Canadian Superstore,"MARIGOLDS, 4 INCH",3.0,,2026-04-16,2026-04-23,each,,,Marigolds,Floral,
2026-04-16 00:00:00,Real Canadian Superstore,"FARMER'S MARKET™ EARLY MIX BOWL, 10 INCH",18.0,,2026-04-16,2026-04-23,each,,,Mix Bowl,Other,
2026-04-16 00:00:00,Real Canadian Superstore,PC® SUPPLEMENTS,12.0,,2026-04-16,2026-04-23,each,,,Supplements,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,IAMS PROACTIVE HEALTH DRY CAT FOOD,12.0,,2026-04-16,2026-04-23,each,,,Dry Cat Food,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,"BUBLY SPARKLING WATER, 12X355 ML OR MONTELLIER SPARKLING WATER, 10X355 ML",5.49,,2026-04-16,2026-04-23,each,1.29,$/L,Sparkling Water,Beverages,
2026-04-16 00:00:00,Real Canadian Superstore,"PEPSICO BEVERAGES, 6x222mL",3.49,,2026-04-16,2026-04-23,each,2.62,$/L,Beverages,Beverages,
2026-04-16 00:00:00,Real Canadian Superstore,BOOST READY TO DRINK SHAKES,12.79,,2026-04-16,2026-04-23,each,,,Ready to Drink Shakes,Beverages,
2026-04-16 00:00:00,Real Canadian Superstore,UNIQUE ALBUM,5.0,,2026-04-16,2026-04-23,each,,,Album,Other,
2026-04-16 00:00:00,Real Canadian Superstore,"HARVEST MEATS BACON, 500 G",10.99,,2026-04-16,2026-04-23,each,21.98,$/kg,Bacon,Pork,
2026-04-16 00:00:00,Real Canadian Superstore,"CAVENDISH FRIES, 800 G",2.49,,2026-04-16,2026-04-23,each,3.11,$/kg,Fries,Frozen,
2026-04-16 00:00:00,Real Canadian Superstore,"TWINING'S TEA, 50' S",7.99,,2026-04-16,2026-04-23,each,,,Tea,Beverages,
2026-04-16 00:00:00,Real Canadian Superstore,"HOSTESS LIMITED EDITION MINI CUPCAKES, 178 G",2.98,,2026-04-16,2026-04-23,each,16.74,$/kg,Mini Cupcakes,Bakery,
2026-04-16 00:00:00,Real Canadian Superstore,"NESTLÉ KING BARS OR POPS, 42-86 G",2.0,,2026-04-16,2026-04-23,each,23.26,$/kg,King Bars,Snacks,
2026-04-16 00:00:00,Real Canadian Superstore,"BONELESS, SKINLESS CHICKEN BREAST",6.88,,2026-04-16,2026-04-23,each,,,"Chicken Breast (Boneless, Skinless)",Poultry,
2026-04-16 00:00:00,Real Canadian Superstore,"HEINZ PASTA OR BEANS, 398 ML",1.25,,2026-04-16,2026-04-23,each,3.14,$/L,Pasta,Pantry,
2026-04-16 00:00:00,Real Canadian Superstore,PC® THE PERFECTLY PORTABLE TABLETOP GRILL,125.0,,2026-04-16,2026-04-23,each,,,Tabletop Grill,Other,
2026-04-16 00:00:00,Real Canadian Superstore,PC® 30 CAN TOTE COOLER,25.0,,2026-04-16,2026-04-23,each,,,Tote Cooler,Other,
2026-04-16 00:00:00,Real Canadian Superstore,HASBRO CLASSIC BOARD GAMES,13.6,,2026-04-16,2026-04-23,each,,,Board Games,Other,
2026-04-16 00:00:00,Real Canadian Superstore,"PC® OR BLUE MENU® LASAGNA OR MAC & CHEESE, 1.13 KG",9.0,,2026-04-16,2026-04-23,each,7.96,$/kg,Lasagna,Frozen,
2026-04-16 00:00:00,Real Canadian Superstore,"BROTHERS-ALL-NATURAL FRUIT CRISPS, 10/12 G",1.0,,2026-04-16,2026-04-23,each,83.33,$/kg,Fruit Crisps,Snacks,
2026-04-16 00:00:00,Real Canadian Superstore,NATURAL INSTINCTS HAIR COLOUR,16.0,,2026-04-16,2026-04-23,each,,,Hair Colour,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,RAW SUGAR HAIR CARE,13.0,,2026-04-16,2026-04-23,each,,,Hair Care,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,"SUMM! SPRING ROLLS OR GYOZA, 250-350 G",10.0,,2026-04-16,2026-04-23,each,28.57,$/kg,Spring Rolls,Frozen,
2026-04-16 00:00:00,Real Canadian Superstore,MILLIE MOON LUXURY DIAPERS ECONO PACK,35.0,,2026-04-16,2026-04-23,each,,,Diapers,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,NEUTROGENA SUNCARE PRODUCTS,7.15,,2026-04-16,2026-04-23,each,,,Suncare Products,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,"AMOOZA! CHEESE TWISTS, 228 G",4.77,,2026-04-16,2026-04-23,each,20.92,$/kg,Cheese Twists,Dairy & Eggs,
2026-04-16 00:00:00,Real Canadian Superstore,"CENTURY TUNA, 180 G",1.97,,2026-04-16,2026-04-23,each,10.94,$/kg,Tuna,Pantry,
2026-04-16 00:00:00,Real Canadian Superstore,STARFRIT COOKWARE & COOKWARE SETS,21.0,,2026-04-16,2026-04-23,each,,,Cookware,Other,
2026-04-16 00:00:00,Real Canadian Superstore,"HELLO® TOOTHPASTE, 82 mL",7.0,,2026-04-16,2026-04-23,each,85.37,$/L,Toothpaste,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,NEILMED SINUS RINSE PRODUCTS,10.19,,2026-04-16,2026-04-23,each,,,Sinus Rinse,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,MARIO KART DIE CAST CAR WITH GLIDER,9.0,,2026-04-16,2026-04-23,each,,,Die Cast Car,Other,
2026-04-16 00:00:00,Real Canadian Superstore,"FARMER'S MARKET™ MINI CUCUMBERS, 11'S",5.48,,2026-04-16,2026-04-23,each,0.5,$/each,Cucumbers (Mini),Produce,
2026-04-16 00:00:00,Real Canadian Superstore,"VALENTINA HOT SAUCE, 370 ML",2.5,,2026-04-16,2026-04-23,each,6.76,$/L,Hot Sauce,Pantry,
2026-04-16 00:00:00,Real Canadian Superstore,METHOD WOMEN OR MEN'S HAIRCARE,10.5,,2026-04-16,2026-04-23,each,,,Haircare,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,"HANDI CHICKEN MOMOS, 300 G",7.99,,2026-04-16,2026-04-23,each,26.63,$/kg,Chicken Momos,Frozen,
2026-04-16 00:00:00,Real Canadian Superstore,"DR. OETKER RISTORANTE OR CASA DI MAMA PIZZA, 288-410 G",3.47,,2026-04-16,2026-04-23,each,8.46,$/kg,Pizza,Frozen,
2026-04-16 00:00:00,Real Canadian Superstore,"JARRITOS SOFT DRINKS, 370 ML",1.25,,2026-04-16,2026-04-23,each,3.38,$/L,Soft Drinks,Beverages,
2026-04-16 00:00:00,Real Canadian Superstore,ROYALE BATHROOM TISSUE,6.99,,2026-04-16,2026-04-23,each,,,Bathroom Tissue,Household & Personal,
2026-04-16 00:00:00,Real Canadian Superstore,"RUBICON JUICE DRINK, 1 L",2.29,,2026-04-16,2026-04-23,each,2.29,$/L,Juice Drink,Beverages,
2026-04-16 00:00:00,Real Canadian Superstore,SKYFLAKES M. Y. SAN CRACKER 800 G,6.29,,2026-04-16,2026-04-23,each,7.86,$/kg,Cracker,Snacks,
2026-04-16 00:00:00,Real Canadian Superstore,MARIO KART DIE CAST CAR,5.0,,2026-04-16,2026-04-23,each,,,Die Cast Car,Other,
